Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Maido! Urayasu Tekkin Kazoku,,6.14,12732,8781,1,TV,24,Finished Airing,"Jul 6, 2014 to Dec 21, 2014",Summer 2014,Unknown,"None found, add some","None found, add some",Studio Deen,Manga,Comedy,Gag Humor,2 min. per ep.,PG-13 - Teens 13 or older,3,Shounen
Majutsushi Orphen Hagure Tabi: Urbanrama-hen,Sorcerous Stabber Orphen -Chaos in Urbanrama-,6.14,5341,8782,15,TV,12,Finished Airing,"Jan 18, 2023 to Apr 5, 2023",Winter 2023,Wednesdays at 20:30 (JST),"WOWOW,       Lantis,       MediaNet,       Bushiroad,       BS Fuji,       Nippon Television Network,       Yomiuri TV Enterprise,       TO Books,       NetEase,       Bandai Namco Music Live","None found, add some",Studio Deen,Light novel,"Action, Adventure, Drama, Fantasy",Martial Arts,23 min. per ep.,PG-13 - Teens 13 or older,60,
Maken-Ki! Two,,6.14,1490,8783,157,TV,10,Finished Airing,"Jan 16, 2014 to Mar 20, 2014",Winter 2014,Thursdays at 01:30 (JST),"Kadokawa Shoten,       AT-X,       Nippon Columbia,       KlockWorx,       Toranoana,       Docomo Anime Store,       Kadokawa Media House",Funimation,Xebec,Manga,"Action, Ecchi","Harem, Martial Arts, School, Super Power",24 min. per ep.,R+ - Mild Nudity,183,Shounen
Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!,,6.14,12654,8784,1,OVA,1,Finished Airing,21-Jun-02,,,"None found, add some","None found, add some","None found, add some",Manga,Mystery,,15 min.,PG-13 - Teens 13 or older,1,
Memory (ONA),,6.14,10344,8785,2,ONA,1,Finished Airing,Apr-09,,,"None found, add some","None found, add some","None found, add some",Original,"Drama, Sci-Fi, Slice of Life",Military,7 min.,PG-13 - Teens 13 or older,1,
Onikiri Musume Saisen,,6.14,14332,8786,814,ONA,1,Finished Airing,08-Aug-14,,,"None found, add some","None found, add some","None found, add some",Original,Action,Samurai,1 min.,PG - Children,0,
Oraa Guzura Dado (1987),,6.14,13739,8787,971,TV,44,Finished Airing,"Oct 2, 1987 to Sep 20, 1988",Fall 1987,Unknown,"None found, add some","None found, add some",Tatsunoko Production,Unknown,Comedy,,30 min. per ep.,PG - Children,0,Kids
Pandora to Akubi,,6.14,9534,8788,3,Movie,2,Finished Airing,05-Apr-19,,,"Tatsunoko Production,       XFLAG,       Sonilude","None found, add some",Bakken Record,Other,"Action, Fantasy",,27 min. per ep.,G - All Ages,2,
Queen's Blade: Grimoire,,6.14,5947,8789,12,OVA,2,Finished Airing,"Jan 29, 2016 to Sep 28, 2016",,,"Genco,       Pony Canyon","None found, add some","Arms,       asread.",Other,"Action, Adventure, Fantasy, Ecchi",,29 min. per ep.,R+ - Mild Nudity,15,
Sakura Tsuushin,Sakura Diaries,6.14,5439,8790,15,OVA,12,Finished Airing,"May 21, 1997 to Oct 22, 1997",,,"Kitty Films,       Studio Tulip",ADV Films,Shaft,Manga,"Comedy, Drama, Romance, Slice of Life",Love Polygon,21 min. per ep.,R+ - Mild Nudity,17,
Scan2Go,,6.14,9619,8791,3,TV,52,Finished Airing,"Aug 9, 2010 to Mar 29, 2011",Summer 2010,Unknown,d-rights,Cookie Jar Entertainment,SynergySP,Original,Sci-Fi,"Racing, Space, Strategy Game",25 min. per ep.,G - All Ages,12,Kids
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,,6.14,8390,8792,5,Special,3,Finished Airing,27-Oct-06,,,"None found, add some","None found, add some",J.C.Staff,Light novel,"Comedy, Fantasy, Supernatural",,6 min. per ep.,PG-13 - Teens 13 or older,0,
Kagaku Ninja-tai Gatchaman (Movie),,6.13,11581,8793,1,Movie,1,Finished Airing,15-Jul-78,,,"Imagi,       Toshiba Entertainment",Sentai Filmworks,Tatsunoko Production,Unknown,"Action, Adventure, Sci-Fi",,1 hr. 51 min.,PG-13 - Teens 13 or older,1,
Kaitei Choutokkyuu: Marine Express,Undersea Super Train: Marine Express,6.13,11138,8794,2,Special,1,Finished Airing,26-Aug-79,,,"None found, add some","None found, add some",Tezuka Productions,Unknown,"Action, Adventure, Comedy, Drama, Sci-Fi",,1 hr. 31 min.,PG-13 - Teens 13 or older,4,
Kenzen Robo Daimidaler,Daimidaler: Prince vs. Penguin Empire,6.13,2586,8795,71,TV,12,Finished Airing,"Apr 5, 2014 to Jun 21, 2014",Spring 2014,Unknown,"Genco,       Lantis,       AT-X,       Showgate,       Kadokawa",Funimation,TNK,Manga,"Action, Comedy, Ecchi",Mecha,24 min. per ep.,R+ - Mild Nudity,109,Seinen
Kenzen Robo Daimidaler Specials,,6.13,6927,8796,8,Special,6,Finished Airing,"Jul 25, 2014 to Dec 24, 2014",,,Genco,Funimation,TNK,Manga,"Comedy, Ecchi",Mecha,3 min. per ep.,R+ - Mild Nudity,0,Seinen
Kidou Senshi Gundam-san (ONA),Mobile Suit Gundam-san (ONA),6.13,11784,8797,1,ONA,15,Finished Airing,"Sep 17, 2014 to Dec 24, 2014",,,"None found, add some","None found, add some","None found, add some",4-koma manga,Comedy,"Mecha, Parody",2 min. per ep.,PG-13 - Teens 13 or older,1,
Kiku-chan to Ookami,,6.13,15262,8798,620,TV Special,1,Finished Airing,13-Aug-08,,,"None found, add some","None found, add some",Shin-Ei Animation,Novel,Adventure,Historical,45 min.,PG - Children,0,
Kuusou no Soratobu Kikai-tachi,,6.13,11016,8799,2,Movie,1,Finished Airing,2002,,,"None found, add some","None found, add some",Studio Ghibli,Original,,Historical,6 min.,G - All Ages,1,
Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,,6.13,14260,8800,830,ONA,9,Finished Airing,"Apr 10, 2020 to Nov 20, 2020",,,"Studio Live,       Bandai Spirits","None found, add some",Sunrise,Other,"Action, Adventure, Comedy, Sci-Fi",Mecha,17 min. per ep.,G - All Ages,3,
Miko no Tsutome!,,6.13,10874,8801,2,ONA,10,Finished Airing,"Dec 7, 2018 to Feb 8, 2019",,,"None found, add some","None found, add some",Hololive Production,Original,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,12,
Muybridge no Ito,Muybridge's Strings,6.13,11417,8802,1,Movie,1,Finished Airing,16-May-11,,,"NHK,       Polygon Pictures","None found, add some","Yamamura Animation, Inc.",Original,"Award Winning, Drama",,13 min.,PG-13 - Teens 13 or older,4,
Ninkuu (Movie),,6.13,11520,8803,1,Movie,1,Finished Airing,15-Jul-95,,,"None found, add some",Media Blasters,Pierrot,Manga,"Action, Adventure, Comedy","Historical, Martial Arts",26 min.,G - All Ages,1,Shounen
Oyako wa Tsuzuku yo,,6.13,18188,8804,333,ONA,1,Finished Airing,2017,,,"None found, add some","None found, add some",Trash Studio,Original,Slice of Life,,3 min.,G - All Ages,0,
Queen's Blade: Gyokuza wo Tsugu Mono Specials,Queen's Blade: Inheritor of the Throne Specials,6.13,5803,8805,12,Special,6,Finished Airing,"Dec 22, 2009 to May 25, 2010",,,"Genco,       Media Factory,       Hobby Japan",Media Blasters,Arms,Other,"Action, Adventure, Fantasy, Ecchi",,3 min. per ep.,R+ - Mild Nudity,4,
Queen's Blade: Rurou no Senshi,Queen's Blade: The Exiled Virgin,6.13,2069,8806,101,TV,12,Finished Airing,"Apr 2, 2009 to Jun 18, 2009",Spring 2009,Unknown,"Genco,       Media Factory,       AT-X,       Magic Capsule,       Hobby Japan,       Toranoana",Media Blasters,Arms,Other,"Action, Adventure, Fantasy, Ecchi",,24 min. per ep.,R+ - Mild Nudity,230,
Saezuru Doubutsu wa Yarushikanai! Specials,,6.13,16343,8807,484,Special,5,Finished Airing,28-Aug-20,,,"None found, add some","None found, add some",AQUA ARIS,Manga,Comedy,,45 sec. per ep.,PG-13 - Teens 13 or older,0,
Sazae-san,Mrs. Sazae,6.13,6929,8808,8,TV,Unknown,Currently Airing,"Oct 5, 1969 to ?",Fall 1969,Sundays at 18:30 (JST),Fuji TV,"None found, add some",Eiken,4-koma manga,"Comedy, Slice of Life",,24 min.,G - All Ages,37,
SF Shinseiki Lensman,,6.13,9274,8809,3,Movie,1,Finished Airing,07-Jul-84,,,"Harmony Gold,       Streamline Pictures","None found, add some",Madhouse,Book,"Action, Adventure, Sci-Fi",Space,1 hr. 47 min.,PG-13 - Teens 13 or older,9,
Shin Kyojin no Hoshi II,,6.13,13634,8810,997,TV,23,Finished Airing,"Apr 14, 1979 to Sep 29, 1979",Spring 1979,Unknown,"Tokyo Movie Shinsha,       Yomiuri Telecasting","None found, add some","None found, add some",Manga,Sports,Team Sports,25 min. per ep.,G - All Ages,0,
Shining Hearts: Shiawase no Pan,,6.13,3312,8811,45,TV,12,Finished Airing,"Apr 13, 2012 to Jun 30, 2012",Spring 2012,Unknown,"Avex Entertainment,       Sega,       DAX Production,       Volks",Sentai Filmworks,Production I.G,Game,"Action, Fantasy, Gourmet","Isekai, Workplace",24 min. per ep.,PG-13 - Teens 13 or older,52,
Stand My Heroes: Warmth of Memories,,6.13,10692,8812,2,OVA,1,Finished Airing,24-May-23,,,"None found, add some","None found, add some",M.S.C,Game,"Mystery, Romance","Adult Cast, Detective, Reverse Harem",59 min.,PG-13 - Teens 13 or older,8,Josei
Taishou Yakyuu Musume. Specials,,6.13,11881,8813,1,Special,2,Finished Airing,"Oct 7, 2009 to Jan 6, 2010",,,"None found, add some","None found, add some",J.C.Staff,Light novel,Sports,"School, Team Sports",5 min. per ep.,PG-13 - Teens 13 or older,1,
Tales of the Rays Gekijou,,6.13,12111,8814,1,ONA,8,Finished Airing,20-Jul-18,,,Bandai Namco Entertainment,"None found, add some",Bandai Namco Pictures,Game,"Comedy, Fantasy",Parody,3 min. per ep.,PG-13 - Teens 13 or older,0,
Tenkuu no Escaflowne Recaps,,6.13,11986,8815,1,Special,4,Finished Airing,24-Feb-12,,,"None found, add some","None found, add some",Sunrise,Original,"Adventure, Fantasy, Romance",,44 min. per ep.,PG-13 - Teens 13 or older,5,
Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,,6.13,13069,8816,1,Movie,1,Finished Airing,13-Sep-03,,,Tezuka Productions,"None found, add some","None found, add some",Unknown,"Action, Sci-Fi","Mecha, Super Power",20 min.,G - All Ages,0,Shounen
Timing (Movie),Timing,6.13,12469,8817,1,Movie,1,Finished Airing,03-Oct-14,,,"None found, add some","None found, add some","None found, add some",Other,"Mystery, Suspense","School, Super Power",1 hr. 40 min.,R - 17+ (violence & profanity),3,
"Touhokutou, Juunana no Sora",The Light at Night in Summer,6.13,18481,8818,315,ONA,1,Finished Airing,11-Dec-15,,,"None found, add some","None found, add some","None found, add some",Other,Slice of Life,,15 min.,G - All Ages,2,
Turning Mecard W,,6.13,15435,8819,593,TV,26,Finished Airing,"May 19, 2016 to Nov 17, 2016",Spring 2016,Thursdays at 17:30 (JST),"None found, add some","None found, add some","None found, add some",Unknown,Adventure,"Mecha, Racing, Strategy Game",28 min. per ep.,PG - Children,1,Kids
TV-ban Pokemon Special Masara Town-hen Recaps,,6.13,9742,8820,3,OVA,3,Finished Airing,29-Sep-00,,,TV Tokyo,"None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,47 min. per ep.,PG - Children,0,Kids
Uchuu no Senshi,Starship Troopers,6.13,7635,8821,6,OVA,6,Finished Airing,"Oct 25, 1988 to Dec 17, 1988",,,"Bandai Visual,       Movic","None found, add some",Sunrise,Book,"Action, Sci-Fi","Mecha, Military, Space",25 min. per ep.,R - 17+ (violence & profanity),11,
W: Wish,Double Wish,6.13,5302,8822,16,TV,13,Finished Airing,"Oct 3, 2004 to Dec 26, 2004",Fall 2004,Unknown,"None found, add some","None found, add some","Trinet Entertainment,       Picture Magic",Visual novel,"Drama, Romance","Harem, School",12 min. per ep.,PG-13 - Teens 13 or older,15,
Xing You Ji,Rainbow Sea,6.13,14283,8823,825,TV,26,Finished Airing,"Oct 30, 2011 to ?",?,Unknown,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Fantasy, Sci-Fi",,12 min. per ep.,PG-13 - Teens 13 or older,2,
"Yakeato no, Okashi no Ki",,6.13,15307,8824,614,TV Special,1,Finished Airing,15-Aug-06,,,"None found, add some","None found, add some",Shin-Ei Animation,Novel,Drama,,45 min.,G - All Ages,0,Kids
Yoiko,,6.13,8206,8825,5,TV,20,Finished Airing,"Nov 6, 1998 to Mar 26, 1999",Fall 1998,Saturdays at 01:25 (JST),TBS,"None found, add some",Pierrot,Manga,"Comedy, Slice of Life, Ecchi",School,12 min. per ep.,R+ - Mild Nudity,3,
18if,,6.13,2918,8826,57,TV,13,Finished Airing,"Jul 7, 2017 to Sep 29, 2017",Summer 2017,Fridays at 22:00 (JST),"Sotsu,       DLE,       BS Fuji,       Tokyo MX,       Mobcast,       RAY",Funimation,Gonzo,Mixed media,"Mystery, Supernatural",,23 min. per ep.,R - 17+ (violence & profanity),110,
21 Emon Uchuu ike! Hadashi no Princess,21-Emon: To Space! The Barefoot Princess,6.13,13304,8827,1,Movie,1,Finished Airing,07-Mar-92,,,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Comedy, Sci-Fi",Space,40 min.,G - All Ages,3,
"Azusa, Otetsudai Shimasu!",Azusa Will Help!,6.13,9259,8828,3,TV Special,1,Finished Airing,01-Aug-04,,,Animax,"None found, add some",TMS Entertainment,Original,"Comedy, Sci-Fi, Sports",Team Sports,44 min.,PG-13 - Teens 13 or older,1,
Bakumatsu Gijinden Roman,,6.13,6172,8829,11,TV,12,Finished Airing,"Jan 8, 2013 to Mar 26, 2013",Winter 2013,Tuesdays at Unknown,"Sotsu,       Nippon Columbia","None found, add some",TMS Entertainment,Other,Fantasy,Historical,23 min. per ep.,PG-13 - Teens 13 or older,1,
Baoh Raihousha,Baoh the Visitor,6.13,4893,8830,20,OVA,1,Finished Airing,16-Sep-89,,,"TOHO,       Shueisha",AnimEigo,Pierrot,Manga,"Action, Sci-Fi","Gore, Martial Arts, Super Power",46 min.,R - 17+ (violence & profanity),48,Shounen
Bronze: Kouji Nanjo Cathexis,,6.13,7879,8831,6,OVA,1,Finished Airing,06-Jul-94,,,"Victor Entertainment,       Shueisha","None found, add some",Madhouse,Manga,Boys Love,Music,32 min.,PG-13 - Teens 13 or older,14,
Chibi Kero: Kerobouru no Himitsu!?,Chibi Kero: Secret of the Kero Ball!?,6.13,12267,8832,1,Special,1,Finished Airing,17-Mar-07,,,"None found, add some","None found, add some",Sunrise,Manga,Comedy,,17 min.,G - All Ages,2,
Chou Yuu Sekai: Being the Reality,World of Super Sand Box: Being the Reality,6.13,4947,8833,19,ONA,20,Finished Airing,"Jan 12, 2017 to Jun 8, 2017",,,Tencent Animation & Comics,"None found, add some","Asahi Production,       Success Corp.",Web manga,"Action, Adventure, Fantasy, Romance",Video Game,13 min. per ep.,PG-13 - Teens 13 or older,40,
Enen no Shouboutai Mini Anime,Fire Force Mini Anime,6.13,6003,8834,11,ONA,30,Finished Airing,"Jan 8, 2021 to Jul 30, 2021",,,"None found, add some","None found, add some","None found, add some",Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,24,
Ensemble Stars! Recap Special,,6.13,11098,8835,2,TV Special,1,Finished Airing,29-Sep-19,,,"Frontier Works,       Movic,       Happy Elements,       Bandai Namco Arts","None found, add some",David Production,Game,,"Idols (Male), Music, School",23 min.,PG-13 - Teens 13 or older,5,
Fastening Days 3,,6.13,13691,8836,981,ONA,3,Finished Airing,06-Sep-17,,,"None found, add some","None found, add some",Studio Colorido,Original,,,3 min. per ep.,G - All Ages,1,Kids
Fortune Quest: Yonimo Shiawase na Boukensha-tachi,,6.13,11790,8837,1,OVA,4,Finished Airing,"Oct 9, 1993 to May 10, 1994",,,Kadokawa Shoten,"None found, add some",J.C.Staff,Light novel,"Adventure, Comedy, Fantasy",,25 min. per ep.,PG-13 - Teens 13 or older,1,
Furusato Meguri: Nippon no Mukashibanashi,,6.13,13147,8838,1,TV,50,Finished Airing,"Apr 2, 2017 to Mar 25, 2018",Spring 2017,Unknown,"None found, add some","None found, add some","None found, add some",Other,Supernatural,Historical,22 min. per ep.,G - All Ages,1,Kids
Gakkou no Kaidan Recaps,Ghost Stories Recaps,6.13,10872,8839,2,TV Special,2,Finished Airing,"Nov 15, 2000 to Jan 3, 2001",,,"None found, add some","None found, add some",Pierrot,Novel,"Horror, Mystery, Supernatural",,25 min. per ep.,PG-13 - Teens 13 or older,0,
Gakkyuu Ou Yamazaki,"King of Classroom, Yamazaki",6.13,12438,8840,1,TV,54,Finished Airing,"Oct 27, 1997 to Nov 27, 1998",Fall 1997,Tuesdays at 18:30 (JST),"TV Tokyo,       Shogakukan-Shueisha Productions","None found, add some",Magic Bus,Manga,Comedy,,24 min. per ep.,G - All Ages,3,
Ginga Tansa 2100-nen: Border Planet,Galaxy Investigation 2100: Border Planet,6.13,11826,8841,1,TV Special,1,Finished Airing,24-Aug-86,,,Nippon Television Network,"None found, add some",Tezuka Productions,Original,"Adventure, Mystery, Romance, Sci-Fi",,1 hr. 12 min.,R+ - Mild Nudity,2,
Hajimete no Futarikkiri Ryokou,,6.13,12703,8842,1,OVA,1,Finished Airing,13-Mar-24,,,"None found, add some","None found, add some","None found, add some",Music,,Music,4 min.,PG-13 - Teens 13 or older,7,
Happyakuyachou Hyouri Kewaishi,,6.13,13373,8843,1,TV,16,Finished Airing,"Oct 9, 1990 to Apr 30, 1991",Fall 1990,Unknown,TBS,"None found, add some",Shin-Ei Animation,Unknown,Drama,Historical,10 min. per ep.,PG-13 - Teens 13 or older,1,
Hello Kitty no Alps no Shoujo Heidi,Hello Kitty in Heidi,6.13,12504,8844,1,OVA,1,Finished Airing,21-Aug-93,,,Sanrio,"None found, add some","None found, add some",Unknown,,,30 min.,G - All Ages,7,Kids
Himiko-den,Legend of Himiko,6.13,7681,8845,6,TV,12,Finished Airing,"Jan 7, 1999 to Apr 1, 1999",Winter 1999,Thursdays at 01:45 (JST),"Rakuonsha,       Studio Jack,       Amuse,       Hakuhodo,       Mitsubishi,       Panasonic Digital Contents",Central Park Media,Group TAC,Game,"Adventure, Drama, Fantasy, Supernatural",,23 min. per ep.,PG-13 - Teens 13 or older,3,
Hoero! Bun Bun (Movie),,6.13,14905,8846,678,Movie,1,Finished Airing,02-Apr-87,,,Magic Capsule,"None found, add some",Madhouse,Unknown,,,1 hr. 5 min.,G - All Ages,1,Kids
Houkago no Pleiades,Wish Upon the Pleiades,6.13,5077,8847,18,ONA,4,Finished Airing,01-Feb-11,,,"Dentsu,       Dentsu Razorfish,       Dentsu Tec,       SUBARU","None found, add some",Gainax,Original,"Action, Sci-Fi",Space,5 min. per ep.,G - All Ages,14,
"Ijiranaide, Nagatoro-san 2nd Attack Mini Anime","Don't Toy with Me, Miss Nagatoro 2nd Attack Mini Anime",6.13,9930,8848,3,ONA,12,Finished Airing,"Jan 8, 2023 to Mar 26, 2023",,,"None found, add some","None found, add some",AQUA ARIS,Manga,Comedy,School,1 min. per ep.,PG-13 - Teens 13 or older,12,
Inko Colors the Animation 2,,6.13,16015,8849,520,ONA,1,Finished Airing,09-Oct-21,,,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Slice of Life",,7 min.,G - All Ages,0,
Isekai wa Smartphone to Tomo ni.,In Another World With My Smartphone,6.13,386,8850,568,TV,12,Finished Airing,"Jul 11, 2017 to Sep 26, 2017",Summer 2017,Tuesdays at 20:30 (JST),"Sotsu,       MediaNet,       Pony Canyon,       AT-X,       Asmik Ace,       Hobby Japan,       81 Produce,       Tokyo MX,       Exit Tunes",Funimation,Production Reed,Light novel,"Adventure, Comedy, Fantasy, Romance","Harem, Isekai",24 min. per ep.,PG-13 - Teens 13 or older,"2,927",
Itsuka Tenma no Kuro Usagi Picture Drama,A Dark Rabbit has Seven Lives Picture Drama,6.13,7377,8851,7,Special,6,Finished Airing,"Sep 30, 2011 to Feb 24, 2012",,,"None found, add some","None found, add some",Zexcs,Light novel,"Comedy, Romance, Supernatural, Ecchi",Vampire,11 min. per ep.,R+ - Mild Nudity,2,
Jin Hou Xiang Yao,,6.13,16972,8852,425,Movie,1,Finished Airing,1985,,,"None found, add some","None found, add some",Shanghai Animation Film Studio,Unknown,Adventure,,1 hr. 29 min.,PG - Children,0,
Aa Harimanada,,6.12,11038,8853,2,TV,23,Finished Airing,"Apr 23, 1992 to Oct 1, 1992",Spring 1992,Unknown,TV Tokyo,"None found, add some",E&G Films,Manga,Sports,"Combat Sports, Martial Arts",24 min. per ep.,PG-13 - Teens 13 or older,3,Seinen
Ai Shoujo Pollyanna Story Specials,,6.12,14809,8854,695,TV Special,2,Finished Airing,Apr-01,,,"None found, add some","None found, add some",Nippon Animation,Unknown,"Drama, Slice of Life",Historical,45 min. per ep.,G - All Ages,0,
Akikan!,,6.12,1790,8855,124,TV,12,Finished Airing,"Jan 4, 2009 to Mar 29, 2009",Winter 2009,Sundays at 00:00 (JST),Half H.P Studio,Sentai Filmworks,Brain's Base,Light novel,"Comedy, Fantasy, Romance, Ecchi",Anthropomorphic,23 min. per ep.,PG-13 - Teens 13 or older,137,
"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",,6.12,16359,8856,482,TV Special,1,Finished Airing,11-Aug-15,,,"None found, add some","None found, add some",EMT Squared,Other,,Historical,22 min.,R - 17+ (violence & profanity),0,
Asari-chan,,6.12,12534,8857,1,TV,54,Finished Airing,"Jan 25, 1982 to Feb 28, 1983",Winter 1982,Unknown,TV Asahi,"None found, add some",Toei Animation,Manga,Comedy,,24 min. per ep.,G - All Ages,3,Shoujo
Boku no Son Gokuu,,6.12,14482,8858,776,Movie,1,Finished Airing,12-Jul-03,,,"Avex Entertainment,       Tezuka Productions","None found, add some","None found, add some",Unknown,"Adventure, Fantasy",,1 hr. 35 min.,G - All Ages,1,Kids
Boruto: Jump Festa 2016 Special,,6.12,5345,8859,15,Special,1,Finished Airing,27-Nov-16,,,"None found, add some","None found, add some",Pierrot,Manga,"Action, Adventure, Fantasy",Martial Arts,11 min.,PG-13 - Teens 13 or older,16,Shounen
